ID,Year_Birth,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Dt_Customer_year,Dt_Customer_month_sin,Dt_Customer_month_cos,Dt_Customer_day_sin,Dt_Customer_day_cos,Dt_Customer_dayofweek_sin,Dt_Customer_dayofweek_cos,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Education_nan,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,Marital_Status_nan
10556,1959.0,54984.0,0.0,1.0,51.0,173.0,13.0,131.0,32.0,3.0,6.0,4.0,6.0,1.0,6.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,2014.0,0.5011489580136382,-0.8653610355694579,-0.988838745930936,0.1489897128856004,-0.9744191052534494,-0.2247385310022896,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1064,1971.0,42403.0,1.0,0.0,18.0,22.0,1.0,11.0,0.0,5.0,3.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2013.0,-0.50252654219733,0.8645617817063134,0.6523075528898924,-0.7579543894211579,0.781547686312557,0.6238455049284951,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
48,1964.0,55761.0,0.0,1.0,97.0,136.0,1.0,12.0,0.0,3.0,32.0,2.0,4.0,1.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2014.0,0.8665558000562658,-0.4990801993556198,-0.988838745930936,0.1489897128856004,0.4351132755619084,-0.9003757201467545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7610,1983.0,37292.0,1.0,0.0,32.0,275.0,0.0,86.0,10.0,23.0,66.0,5.0,6.0,3.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2013.0,0.8665558000562658,-0.4990801993556198,-0.4836840003035663,-0.8752427022548316,0.4351132755619084,-0.9003757201467545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
263,1945.0,45576.0,0.0,0.0,9.0,56.0,19.0,29.0,2.0,14.0,25.0,1.0,3.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,2014.0,0.5011489580136382,-0.8653610355694579,-0.5736272263330631,0.8191164784140512,0.9751300219867084,-0.2216335719610219,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10814,1947.0,70321.0,0.0,0.0,6.0,303.0,23.0,751.0,82.0,26.0,191.0,1.0,6.0,5.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,2013.0,0.4997701026431024,0.866158094405463,-0.099532591475427,-0.995034302541468,0.9751300219867084,-0.2216335719610219,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9710,1969.0,58086.0,0.0,1.0,80.0,708.0,7.0,62.0,0.0,0.0,15.0,2.0,11.0,3.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2013.0,0.4997701026431024,0.866158094405463,-0.7895161676561143,-0.6137297621996202,-0.783530857658933,0.6213528748595735,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9292,1952.0,81795.0,0.0,0.0,74.0,324.0,132.0,693.0,27.0,118.0,88.0,1.0,4.0,11.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2012.0,-0.8673495625624736,0.4976994437636892,-0.8500543800781964,0.5266949315399505,-0.4322430997986881,-0.901757119559597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10250,1947.0,28389.0,0.0,0.0,49.0,1.0,5.0,3.0,7.0,4.0,8.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2012.0,-0.50252654219733,0.8645617817063134,-0.7895161676561143,-0.6137297621996202,0.781547686312557,0.6238455049284951,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7881,1946.0,66835.0,0.0,0.0,21.0,620.0,26.0,195.0,34.0,17.0,141.0,1.0,6.0,4.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2013.0,-0.999997146387718,-0.0023889781122815,-0.5736272263330631,0.8191164784140512,-0.9744191052534494,-0.2247385310022896,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5847,1969.0,69901.0,0.0,1.0,95.0,312.0,21.0,206.0,102.0,92.0,149.0,3.0,7.0,3.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2013.0,0.5011489580136382,-0.8653610355694579,-0.3970924139690844,0.9177786305902994,0.9751300219867084,-0.2216335719610219,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
737,1949.0,80360.0,0.0,0.0,56.0,1493.0,86.0,454.0,112.0,43.0,43.0,2.0,4.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,11.0,0.0,2013.0,0.9999996829318346,0.0007963267107334,0.5710151830849718,0.8209394987978323,-0.783530857658933,0.6213528748595735,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3571,1961.0,63342.0,0.0,1.0,48.0,918.0,21.0,118.0,13.0,10.0,21.0,3.0,8.0,3.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,2012.0,-0.8673495625624736,0.4976994437636892,-0.099532591475427,-0.995034302541468,0.781547686312557,0.6238455049284951,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7807,1974.0,44989.0,0.0,1.0,26.0,98.0,0.0,106.0,49.0,10.0,106.0,5.0,5.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2012.0,-0.0031853017931388,0.9999949269133752,0.9683084999768492,-0.2497571798218906,-0.783530857658933,0.6213528748595735,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3878,1980.0,31859.0,1.0,0.0,3.0,3.0,4.0,7.0,15.0,8.0,11.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2014.0,0.8657598394923444,0.5004596890082058,-0.7267013962952708,0.6869534777716056,0.4351132755619084,-0.9003757201467545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5092,1949.0,51569.0,0.0,1.0,39.0,380.0,0.0,47.0,6.0,0.0,34.0,4.0,7.0,1.0,7.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,2013.0,-0.0031853017931388,0.9999949269133752,0.3941669975671472,0.9190388337980612,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2154,1971.0,30372.0,1.0,1.0,33.0,15.0,0.0,12.0,7.0,3.0,7.0,3.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2012.0,-0.0031853017931388,0.9999949269133752,-0.9386411935721722,0.3448952155791782,0.781547686312557,0.6238455049284951,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5394,1979.0,16014.0,1.0,1.0,42.0,3.0,9.0,4.0,7.0,8.0,7.0,4.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2013.0,0.9999996829318346,0.0007963267107334,-0.2976959944412832,-0.9546607224001704,-0.783530857658933,0.6213528748595735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3798,1968.0,41120.0,1.0,1.0,80.0,24.0,2.0,23.0,0.0,8.0,24.0,3.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2013.0,0.0015926529164872,-0.9999987317275396,0.7914670768842408,-0.6112118014308259,0.781547686312557,0.6238455049284951,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3524,1971.0,39763.0,1.0,0.0,9.0,80.0,1.0,60.0,4.0,6.0,16.0,2.0,5.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,2013.0,0.8665558000562658,-0.4990801993556198,0.9987578041100524,-0.0498281921131599,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5247,1955.0,38725.0,1.0,1.0,52.0,31.0,0.0,6.0,2.0,1.0,5.0,2.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2014.0,-0.8673495625624736,0.4976994437636892,0.8483723853688193,0.5293999393120664,-0.783530857658933,0.6213528748595735,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5883,1972.0,77981.0,1.0,0.0,78.0,138.0,120.0,204.0,16.0,126.0,60.0,3.0,7.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2013.0,0.5011489580136382,-0.8653610355694579,-0.8500543800781964,0.5266949315399505,-0.783530857658933,0.6213528748595735,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2118,1964.0,62905.0,0.0,1.0,68.0,166.0,75.0,96.0,119.0,107.0,59.0,3.0,7.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2013.0,-0.8673495625624736,0.4976994437636892,0.9683084999768492,-0.2497571798218906,0.9751300219867084,-0.2216335719610219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8812,1979.0,13533.0,1.0,0.0,45.0,12.0,3.0,8.0,8.0,0.0,17.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2013.0,-0.8673495625624736,0.4976994437636892,0.5710151830849718,0.8209394987978323,0.4351132755619084,-0.9003757201467545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6616,1975.0,59481.0,0.0,1.0,47.0,178.0,3.0,85.0,71.0,66.0,58.0,2.0,3.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2013.0,-0.8673495625624736,0.4976994437636892,-0.9985940194955082,-0.0530092843547677,0.9751300219867084,-0.2216335719610219,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2797,1977.0,72117.0,0.0,1.0,34.0,707.0,20.0,171.0,65.0,60.0,50.0,1.0,9.0,7.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2013.0,-0.8649616828896994,-0.5018379092223095,-0.7895161676561143,-0.6137297621996202,0.781547686312557,0.6238455049284951,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4328,1986.0,21955.0,1.0,0.0,81.0,5.0,1.0,7.0,17.0,14.0,11.0,2.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2013.0,-0.4983899795832508,-0.8669529561925531,0.9683084999768492,-0.2497571798218906,0.781547686312557,0.6238455049284951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9167,1956.0,67131.0,0.0,1.0,72.0,465.0,71.0,250.0,93.0,35.0,62.0,3.0,9.0,2.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2013.0,0.9999996829318346,0.0007963267107334,-0.8500543800781964,0.5266949315399505,0.781547686312557,0.6238455049284951,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10560,1980.0,36802.0,1.0,0.0,23.0,16.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2014.0,0.0015926529164872,-0.9999987317275396,-0.099532591475427,-0.995034302541468,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2631,1982.0,71853.0,0.0,0.0,29.0,358.0,108.0,413.0,141.0,97.0,32.0,1.0,2.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2013.0,-0.8649616828896994,-0.5018379092223095,0.8483723853688193,0.5293999393120664,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8312,1961.0,28249.0,0.0,0.0,80.0,1.0,9.0,7.0,2.0,14.0,10.0,1.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2014.0,0.0015926529164872,-0.9999987317275396,0.102701571086088,-0.9947122133041544,-0.783530857658933,0.6213528748595735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5534,1975.0,47808.0,0.0,1.0,30.0,123.0,1.0,26.0,2.0,0.0,72.0,2.0,3.0,2.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2013.0,-0.8673495625624736,0.4976994437636892,-0.7895161676561143,-0.6137297621996202,-0.783530857658933,0.6213528748595735,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5093,1974.0,25509.0,1.0,0.0,15.0,40.0,3.0,30.0,10.0,7.0,11.0,3.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,2012.0,-0.999997146387718,-0.0023889781122815,-0.4836840003035663,-0.8752427022548316,0.781547686312557,0.6238455049284951,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7592,1946.0,51012.0,0.0,0.0,86.0,102.0,9.0,63.0,2.0,9.0,24.0,1.0,4.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2013.0,0.8665558000562658,-0.4990801993556198,-0.4836840003035663,-0.8752427022548316,0.4351132755619084,-0.9003757201467545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8895,1985.0,70596.0,0.0,0.0,68.0,347.0,44.0,534.0,17.0,0.0,26.0,1.0,3.0,5.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2012.0,0.5011489580136382,-0.8653610355694579,0.8982565786565719,-0.4394714085127608,0.4351132755619084,-0.9003757201467545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8584,1952.0,85431.0,0.0,0.0,54.0,376.0,53.0,462.0,168.0,53.0,53.0,1.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2013.0,-0.8649616828896994,-0.5018379092223095,0.9375378364154584,0.3478833213728722,0.781547686312557,0.6238455049284951,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2694,1967.0,42664.0,0.0,1.0,44.0,21.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2014.0,0.9999996829318346,0.0007963267107334,-0.4836840003035663,-0.8752427022548316,0.781547686312557,0.6238455049284951,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8910,1955.0,42586.0,1.0,1.0,7.0,194.0,2.0,56.0,0.0,0.0,0.0,5.0,4.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,2012.0,-0.8673495625624736,0.4976994437636892,-0.3970924139690844,0.9177786305902994,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7433,1985.0,29760.0,1.0,0.0,87.0,64.0,4.0,68.0,7.0,5.0,17.0,4.0,3.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2012.0,-0.8649616828896994,-0.5018379092223095,-0.3970924139690844,0.9177786305902994,0.9751300219867084,-0.2216335719610219,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
164,1977.0,28973.0,0.0,0.0,59.0,206.0,0.0,46.0,3.0,2.0,12.0,2.0,5.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2012.0,-0.8673495625624736,0.4976994437636892,0.4864694586816573,-0.873697582559306,-0.9744191052534494,-0.2247385310022896,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10477,1973.0,39435.0,1.0,0.0,16.0,71.0,0.0,18.0,0.0,0.0,13.0,1.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2013.0,0.0015926529164872,-0.9999987317275396,0.9987578041100524,-0.0498281921131599,-0.9744191052534494,-0.2247385310022896,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2681,1984.0,65370.0,0.0,0.0,1.0,71.0,22.0,112.0,138.0,89.0,29.0,1.0,2.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2013.0,0.4997701026431024,0.866158094405463,0.9987578041100524,-0.0498281921131599,0.781547686312557,0.6238455049284951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5150,1979.0,20194.0,1.0,0.0,64.0,0.0,4.0,7.0,11.0,10.0,15.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2012.0,-0.0031853017931388,0.9999949269133752,-0.2976959944412832,-0.9546607224001704,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5283,1976.0,42473.0,1.0,1.0,72.0,93.0,1.0,21.0,0.0,4.0,25.0,3.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2014.0,0.8657598394923444,0.5004596890082058,-0.2976959944412832,-0.9546607224001704,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9645,1968.0,64590.0,0.0,0.0,98.0,920.0,138.0,168.0,36.0,46.0,30.0,1.0,9.0,4.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2012.0,-0.8673495625624736,0.4976994437636892,0.3007353667146157,-0.9537076277387244,-0.783530857658933,0.6213528748595735,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10678,1959.0,71232.0,0.0,1.0,91.0,653.0,17.0,170.0,34.0,26.0,17.0,2.0,11.0,2.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2013.0,-0.50252654219733,0.8645617817063134,-0.5736272263330631,0.8191164784140512,0.4351132755619084,-0.9003757201467545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7261,1971.0,34600.0,1.0,1.0,8.0,199.0,33.0,60.0,8.0,3.0,15.0,5.0,5.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,2013.0,0.4997701026431024,0.866158094405463,0.2011978705179787,0.979550619875783,0.781547686312557,0.6238455049284951,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9648,1967.0,46904.0,1.0,1.0,20.0,153.0,4.0,56.0,0.0,9.0,31.0,4.0,5.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2012.0,0.9999996829318346,0.0007963267107334,0.7914670768842408,-0.6112118014308259,-0.783530857658933,0.6213528748595735,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2870,1973.0,49094.0,0.0,1.0,6.0,376.0,0.0,38.0,11.0,8.0,69.0,5.0,6.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2012.0,-0.999997146387718,-0.0023889781122815,-0.8968521726575683,-0.4423303973269294,-0.4322430997986881,-0.901757119559597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8008,1983.0,36075.0,1.0,0.0,54.0,46.0,0.0,30.0,12.0,1.0,30.0,1.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2013.0,-0.999997146387718,-0.0023889781122815,0.6523075528898924,-0.7579543894211579,0.4351132755619084,-0.9003757201467545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1513,1979.0,60839.0,1.0,1.0,72.0,600.0,21.0,128.0,223.0,150.0,128.0,13.0,2.0,2.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2012.0,-0.8649616828896994,-0.5018379092223095,-0.5736272263330631,0.8191164784140512,0.781547686312557,0.6238455049284951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6173,1979.0,77298.0,0.0,1.0,46.0,425.0,115.0,292.0,23.0,35.0,79.0,1.0,6.0,6.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2013.0,0.8657598394923444,0.5004596890082058,0.7914670768842408,-0.6112118014308259,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1419,1950.0,34026.0,1.0,1.0,11.0,18.0,6.0,15.0,12.0,8.0,17.0,3.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2013.0,0.5011489580136382,-0.8653610355694579,0.9987578041100524,-0.0498281921131599,0.9751300219867084,-0.2216335719610219,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9150,1963.0,48918.0,1.0,1.0,21.0,52.0,0.0,9.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2014.0,-0.0031853017931388,0.9999949269133752,0.7245095555315886,0.689264756057801,0.4351132755619084,-0.9003757201467545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7960,1962.0,82122.0,0.0,0.0,89.0,734.0,22.0,350.0,151.0,25.0,100.0,1.0,3.0,9.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0,2013.0,-0.8649616828896994,-0.5018379092223095,0.102701571086088,-0.9947122133041544,0.4351132755619084,-0.9003757201467545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1250,1976.0,37697.0,1.0,0.0,82.0,34.0,6.0,21.0,11.0,4.0,8.0,1.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2014.0,-0.4983899795832508,-0.8669529561925531,0.3941669975671472,0.9190388337980612,0.9751300219867084,-0.2216335719610219,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9905,1952.0,34074.0,1.0,1.0,69.0,135.0,1.0,41.0,10.0,1.0,67.0,5.0,3.0,3.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2013.0,-0.4983899795832508,-0.8669529561925531,0.4864694586816573,-0.873697582559306,-0.9744191052534494,-0.2247385310022896,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10691,1960.0,28520.0,1.0,1.0,55.0,11.0,0.0,10.0,0.0,2.0,20.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2013.0,0.0015926529164872,-0.9999987317275396,0.3007353667146157,-0.9537076277387244,-0.4322430997986881,-0.901757119559597,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7002,1955.0,62535.0,0.0,1.0,13.0,163.0,48.0,90.0,0.0,45.0,52.0,1.0,3.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2013.0,0.9999996829318346,0.0007963267107334,0.8982565786565719,-0.4394714085127608,-0.783530857658933,0.6213528748595735,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2952,1977.0,36273.0,1.0,0.0,80.0,29.0,3.0,30.0,3.0,2.0,9.0,2.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2014.0,0.8665558000562658,-0.4990801993556198,-0.099532591475427,-0.995034302541468,0.9751300219867084,-0.2216335719610219,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8439,1964.0,63404.0,0.0,2.0,97.0,734.0,26.0,70.0,11.0,44.0,17.0,2.0,6.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,2014.0,0.0015926529164872,-0.9999987317275396,0.9375378364154584,0.3478833213728722,-0.4322430997986881,-0.901757119559597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
762,1981.0,75774.0,1.0,0.0,27.0,340.0,21.0,134.0,258.0,14.0,56.0,1.0,7.0,5.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2014.0,0.8657598394923444,0.5004596890082058,0.8483723853688193,0.5293999393120664,0.9751300219867084,-0.2216335719610219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
